,SI Log,MAE,RSME,sq_rel,abs_rel
27eebb43df674ed3a176936fcd5a4999-1618425027300014886.png,9.847969055175781,1.708604097366333,2.2040441036224365,0.3454459011554718,0.11531206220388412
27eebb43df674ed3a176936fcd5a4999-1618425033300014997.png,4.023731708526611,0.42173054814338684,0.5938871502876282,0.03234522417187691,0.04154813662171364
27eebb43df674ed3a176936fcd5a4999-1618425037500015095.png,3.9542365074157715,0.2709777355194092,0.383272647857666,0.023674877360463142,0.044296085834503174
2bdb0560cb6a424e868b32abeb0ff1d0-1626210507600004009.png,16.165084838867188,3.7125141620635986,4.376204013824463,1.342703104019165,0.23454822599887848
2bdb0560cb6a424e868b32abeb0ff1d0-1626210509600004046.png,16.779809951782227,3.5669028759002686,4.260674953460693,1.3573875427246094,0.2452177256345749
2bdb0560cb6a424e868b32abeb0ff1d0-1626210515600004160.png,14.559958457946777,2.0847280025482178,2.5732500553131104,0.783717930316925,0.20926275849342346
2bdb0560cb6a424e868b32abeb0ff1d0-1626210531600004491.png,14.742372512817383,1.4744586944580078,1.8102799654006958,0.5492385029792786,0.20248940587043762
2bdb0560cb6a424e868b32abeb0ff1d0-1626210555500004971.png,8.269421577453613,0.6574545502662659,0.9031118750572205,0.1492777317762375,0.09964945167303085
3315046675ad409d80d7dfec8baf0997-1614799501400016712.png,16.53182029724121,4.822906970977783,6.7306742668151855,1.6874654293060303,0.2295679748058319
3315046675ad409d80d7dfec8baf0997-1614799507500016832.png,16.99443244934082,3.445838451385498,4.889164924621582,1.3745967149734497,0.2608528137207031
3315046675ad409d80d7dfec8baf0997-1614799508300016866.png,17.403732299804688,3.399940013885498,4.961233139038086,1.4373085498809814,0.2639908790588379
3315046675ad409d80d7dfec8baf0997-1614799516000017011.png,14.543098449707031,2.0330071449279785,2.4117534160614014,0.7402487993240356,0.2573873698711395
3315046675ad409d80d7dfec8baf0997-1614799520600017092.png,6.307895660400391,0.5122511982917786,0.6642721891403198,0.07347709685564041,0.08414996415376663
3879053a10074b089819dea17c123435-1659663545800003041.png,8.757896423339844,2.561506986618042,3.624290943145752,0.5959864258766174,0.12761235237121582
3879053a10074b089819dea17c123435-1659663547300003092.png,7.92846155166626,2.1667191982269287,2.872199058532715,0.42791947722435,0.12040266394615173
3879053a10074b089819dea17c123435-1659663550300003146.png,6.3005194664001465,1.3970187902450562,1.7686583995819092,0.21603940427303314,0.10394761711359024
3879053a10074b089819dea17c123435-1659663566900003484.png,6.6800856590271,1.1701611280441284,1.4702842235565186,0.1899821162223816,0.10719973593950272
3879053a10074b089819dea17c123435-1659663584900003836.png,5.876986980438232,0.7524648904800415,0.9273443818092346,0.09826751053333282,0.0898519828915596
3a015ee7ec8946e982b5b7cca85d5733-1617129044600010048.png,11.471368789672852,2.7068302631378174,3.3930857181549072,0.7043077945709229,0.15527383983135223
3a015ee7ec8946e982b5b7cca85d5733-1617129047400010089.png,12.066045761108398,2.534560203552246,3.2149605751037598,0.6879982352256775,0.16280345618724823
3a015ee7ec8946e982b5b7cca85d5733-1617129052900010215.png,13.284969329833984,2.4436323642730713,3.0709774494171143,0.6676679253578186,0.18891234695911407
3a015ee7ec8946e982b5b7cca85d5733-1617129061200010379.png,6.921692371368408,0.7970564365386963,1.2421808242797852,0.13530422747135162,0.0846996158361435
3a015ee7ec8946e982b5b7cca85d5733-1617129068600010526.png,7.901088714599609,0.451621949672699,0.7763213515281677,0.09842906892299652,0.08479665219783783
3aed0d9aa7684c869043c05eeeb1d5db-1622134585400014661.png,12.99496841430664,3.1351206302642822,4.00759220123291,0.8147734999656677,0.1652722805738449
3aed0d9aa7684c869043c05eeeb1d5db-1622134588100014708.png,14.851866722106934,3.0248327255249023,3.7223567962646484,1.049504280090332,0.20489777624607086
3aed0d9aa7684c869043c05eeeb1d5db-1622134593500014831.png,16.01879119873047,2.2601661682128906,2.652160167694092,0.747559130191803,0.2175200879573822
3aed0d9aa7684c869043c05eeeb1d5db-1622134595500014857.png,13.035343170166016,1.4496867656707764,1.8280807733535767,0.4189533293247223,0.16138142347335815
3aed0d9aa7684c869043c05eeeb1d5db-1622134601600014983.png,5.775086879730225,0.40031012892723083,0.538352906703949,0.049988966435194016,0.07211598753929138
3cb30c9dbbc34add82a47ea5266cfc54-1659489178700006939.png,10.883212089538574,3.2032575607299805,4.733833312988281,0.7746333479881287,0.13201899826526642
3cb30c9dbbc34add82a47ea5266cfc54-1659489181600006998.png,9.0236234664917,1.953244686126709,2.8448808193206787,0.4561920464038849,0.10835818946361542
3cb30c9dbbc34add82a47ea5266cfc54-1659489185900007097.png,7.213709354400635,0.9834451079368591,1.6601290702819824,0.1788826286792755,0.07137881964445114
3cb30c9dbbc34add82a47ea5266cfc54-1659489207400007536.png,3.0992319583892822,0.3282219171524048,0.48558300733566284,0.02317352406680584,0.0320359468460083
3cb30c9dbbc34add82a47ea5266cfc54-1659489216100007711.png,8.422412872314453,0.91867595911026,1.1131460666656494,0.13735562562942505,0.10754524916410446
3e66ce32b3ed45a3b5e464625a26aceb-1621530430900016420.png,8.306272506713867,2.29943585395813,2.933370590209961,0.35936814546585083,0.10146422684192657
3e66ce32b3ed45a3b5e464625a26aceb-1621530434500016490.png,7.711987018585205,1.7087665796279907,2.242532968521118,0.2640902101993561,0.09385278075933456
3e66ce32b3ed45a3b5e464625a26aceb-1621530437500016550.png,10.30298137664795,1.9222341775894165,2.5048577785491943,0.3955036699771881,0.1290300339460373
3e66ce32b3ed45a3b5e464625a26aceb-1621530441200016644.png,11.56580924987793,1.6019082069396973,2.030364751815796,0.3783515393733978,0.1503533273935318
3e66ce32b3ed45a3b5e464625a26aceb-1621530445400016712.png,5.526913166046143,0.5172141194343567,0.7094317674636841,0.06717441976070404,0.07446136325597763
3f777debb2d64f91a53769230974405c-1652981813800006008.png,12.844075202941895,3.7124040126800537,4.219022750854492,1.0283362865447998,0.2002803236246109
3f777debb2d64f91a53769230974405c-1652981817600006078.png,11.613076210021973,2.4268367290496826,2.9863994121551514,0.6390751004219055,0.17153404653072357
3f777debb2d64f91a53769230974405c-1652981819400006124.png,6.997342586517334,1.1085989475250244,1.4681923389434814,0.20394691824913025,0.09410283714532852
3f777debb2d64f91a53769230974405c-1652981821800006179.png,10.291891098022461,0.8814908862113953,1.2664430141448975,0.22764645516872406,0.11441304534673691
3f777debb2d64f91a53769230974405c-1652981824600006240.png,17.061124801635742,1.2007249593734741,1.3534173965454102,0.40788090229034424,0.2638920247554779
4278f021f0b747669c80b46a8b671277-1618423885400015626.png,12.350263595581055,3.1094541549682617,3.918651819229126,0.8094947338104248,0.15295164287090302
4278f021f0b747669c80b46a8b671277-1618423890300015731.png,9.836187362670898,1.9653904438018799,2.713568687438965,0.42790836095809937,0.10920054465532303
4278f021f0b747669c80b46a8b671277-1618423895200015811.png,10.597015380859375,1.8245553970336914,2.2983624935150146,0.366502046585083,0.12551088631153107
4278f021f0b747669c80b46a8b671277-1618423899400015897.png,6.064060688018799,0.7456932067871094,0.9378713369369507,0.08476204425096512,0.07057206332683563
4278f021f0b747669c80b46a8b671277-1618423905000016022.png,4.37082576751709,0.23042145371437073,0.33680739998817444,0.021330781280994415,0.04531411826610565
4a509f79565747b7818df23b79cf5b7f-1657143534200002003.png,9.433393478393555,2.178645610809326,2.7118778228759766,0.3794883191585541,0.11664304882287979
4a509f79565747b7818df23b79cf5b7f-1657143535800002041.png,10.451071739196777,2.169229030609131,2.681619644165039,0.479210764169693,0.14225900173187256
4a509f79565747b7818df23b79cf5b7f-1657143537400002072.png,11.677043914794922,1.9141292572021484,2.428433656692505,0.4493032693862915,0.1523948758840561
4a509f79565747b7818df23b79cf5b7f-1657143539700002116.png,7.398714065551758,0.7423713207244873,1.0717006921768188,0.12805534899234772,0.08222941309213638
4a509f79565747b7818df23b79cf5b7f-1657143542500002173.png,5.080671787261963,0.347943514585495,0.5194380879402161,0.04208861291408539,0.0561993233859539
540d2108490f4f859d3bf06461a8b0cf-1617209731400009401.png,6.417235851287842,1.931967854499817,2.8497135639190674,0.27783629298210144,0.0748981237411499
540d2108490f4f859d3bf06461a8b0cf-1617209737700009527.png,11.621728897094727,2.3395073413848877,3.401975631713867,0.6316644549369812,0.13243666291236877
540d2108490f4f859d3bf06461a8b0cf-1617209739700009554.png,7.83560037612915,1.5544884204864502,2.3165159225463867,0.2637704312801361,0.08995653688907623
540d2108490f4f859d3bf06461a8b0cf-1617209775300010280.png,7.3945088386535645,0.8512904644012451,1.2140313386917114,0.12850536406040192,0.08351665735244751
540d2108490f4f859d3bf06461a8b0cf-1617209787800010523.png,5.954887866973877,0.5525102019309998,0.7879641652107239,0.0667039081454277,0.0667073056101799
5625a5a116e74802a7bf7f0c7b339b8e-1613513432200004704.png,10.486608505249023,3.1156582832336426,3.538667678833008,0.6390043497085571,0.16008536517620087
5625a5a116e74802a7bf7f0c7b339b8e-1613513436600004780.png,7.497945308685303,1.6125130653381348,2.2052338123321533,0.2775058150291443,0.09812965244054794
5625a5a116e74802a7bf7f0c7b339b8e-1613513443100004911.png,8.85708999633789,1.3159164190292358,1.6607073545455933,0.25435662269592285,0.1261722892522812
5625a5a116e74802a7bf7f0c7b339b8e-1613513445200004945.png,10.596979141235352,1.4024604558944702,1.6482939720153809,0.3076815903186798,0.15966320037841797
5625a5a116e74802a7bf7f0c7b339b8e-1613513449600005043.png,8.670271873474121,0.7354029417037964,0.8619294166564941,0.14657889306545258,0.1299935281276703
5d93b16532ed4807a86caaad6128caa5-1624997886000004127.png,10.494904518127441,2.662290096282959,3.266829490661621,0.6216976046562195,0.1409769356250763
5d93b16532ed4807a86caaad6128caa5-1624997890700004237.png,11.582832336425781,2.278780460357666,2.9348690509796143,0.6452475786209106,0.14863120019435883
5d93b16532ed4807a86caaad6128caa5-1624997896000004320.png,11.294404983520508,1.786910891532898,2.2616281509399414,0.49371764063835144,0.14660491049289703
5d93b16532ed4807a86caaad6128caa5-1624997899300004390.png,9.833725929260254,1.2612550258636475,1.733773946762085,0.3115171194076538,0.12225771695375443
5d93b16532ed4807a86caaad6128caa5-1624997901300004443.png,12.630258560180664,1.4856171607971191,2.0017035007476807,0.39194369316101074,0.16408134996891022
5dc40446c2144ec89cc346934dcc1afd-1618422036000010364.png,12.552838325500488,2.951449394226074,3.81717586517334,0.7671851515769958,0.1525956690311432
5dc40446c2144ec89cc346934dcc1afd-1618422040900010475.png,9.485559463500977,1.7510430812835693,2.303084373474121,0.31794828176498413,0.10927443951368332
5dc40446c2144ec89cc346934dcc1afd-1618422043300010521.png,8.585687637329102,1.3219503164291382,1.7984925508499146,0.2484639436006546,0.09646192938089371
5dc40446c2144ec89cc346934dcc1afd-1618422072900011103.png,10.386650085449219,1.4583182334899902,1.840593934059143,0.28048399090766907,0.12410824745893478
5dc40446c2144ec89cc346934dcc1afd-1618422104800011745.png,3.789569139480591,0.2839779853820801,0.3715463876724243,0.02068830467760563,0.04373203217983246
6571dda49b9b48d690ecab14bd91fee8-1659488472100021647.png,12.44826602935791,3.116412401199341,4.64910364151001,0.866702139377594,0.14072801172733307
6571dda49b9b48d690ecab14bd91fee8-1659488473900021692.png,10.493408203125,1.8249839544296265,3.0316975116729736,0.4740694463253021,0.10373950749635696
6571dda49b9b48d690ecab14bd91fee8-1659488476700021749.png,9.606246948242188,1.5373841524124146,2.5139846801757812,0.3345334231853485,0.10296153277158737
6571dda49b9b48d690ecab14bd91fee8-1659488479900021810.png,3.596668243408203,0.33998507261276245,0.5292905569076538,0.029633918777108192,0.03549952059984207
6571dda49b9b48d690ecab14bd91fee8-1659488483100021879.png,2.0160465240478516,0.09689758718013763,0.2119075208902359,0.007647893391549587,0.01522071473300457
6660fa6aa71c45328320fe2e23b7ac91-1619734855800004520.png,14.049337387084961,3.826160430908203,4.54448938369751,1.1480917930603027,0.2073514461517334
6660fa6aa71c45328320fe2e23b7ac91-1619734859100004606.png,14.268372535705566,3.2445480823516846,3.9240822792053223,0.9784485697746277,0.20473100244998932
6660fa6aa71c45328320fe2e23b7ac91-1619734863900004701.png,9.840972900390625,1.4932233095169067,1.9991785287857056,0.37737005949020386,0.12072663754224777
6660fa6aa71c45328320fe2e23b7ac91-1619734870400004812.png,9.606889724731445,1.1328942775726318,1.3554770946502686,0.2055882066488266,0.12489558011293411
6660fa6aa71c45328320fe2e23b7ac91-1619734876100004942.png,2.6196653842926025,0.15836256742477417,0.22730466723442078,0.009587300010025501,0.02955256775021553
6740de536dbf42c78e74a35129898e8a-1622670044400009869.png,15.823423385620117,4.849192142486572,5.943206787109375,1.4990803003311157,0.21250832080841064
6740de536dbf42c78e74a35129898e8a-1622670051100010001.png,15.91604995727539,3.038469076156616,3.9354963302612305,0.9957925081253052,0.21038830280303955
6740de536dbf42c78e74a35129898e8a-1622670052800010039.png,14.542757034301758,2.6564362049102783,3.1071829795837402,0.7962718605995178,0.21828605234622955
6740de536dbf42c78e74a35129898e8a-1622670071200010425.png,8.446284294128418,0.6185736656188965,1.0337166786193848,0.146107017993927,0.0799897238612175
6740de536dbf42c78e74a35129898e8a-1622670089600010776.png,13.334436416625977,1.1861894130706787,1.3663333654403687,0.3428075313568115,0.19660831987857819
6945b50bc4494c908388151edbf36f47-1617900365800003882.png,15.158873558044434,4.258202075958252,4.905445098876953,1.3717904090881348,0.2488807886838913
6945b50bc4494c908388151edbf36f47-1617900370100003981.png,8.98289966583252,1.7094556093215942,2.1455607414245605,0.36802273988723755,0.13494764268398285
6945b50bc4494c908388151edbf36f47-1617900372200004015.png,15.297104835510254,2.990281581878662,3.4189629554748535,0.9659557938575745,0.2547760605812073
6945b50bc4494c908388151edbf36f47-1617900393600004445.png,8.085309982299805,0.8155186176300049,1.1333345174789429,0.13799680769443512,0.09226250648498535
6945b50bc4494c908388151edbf36f47-1617900421300005009.png,10.300238609313965,0.9085958003997803,1.221195936203003,0.216132253408432,0.12575000524520874
69fe94b82a8e40d4af74552afa8e64a2-1625777392400019027.png,14.095759391784668,4.059635162353516,4.820426940917969,1.0648119449615479,0.19385550916194916
69fe94b82a8e40d4af74552afa8e64a2-1625777397000019108.png,11.578142166137695,3.194110631942749,3.69085955619812,0.807216227054596,0.18320469558238983
69fe94b82a8e40d4af74552afa8e64a2-1625777400700019188.png,6.120540142059326,1.202687382698059,1.6362271308898926,0.1908235251903534,0.08233549445867538
69fe94b82a8e40d4af74552afa8e64a2-1625777407500019327.png,15.515658378601074,1.5941331386566162,1.8624712228775024,0.5512786507606506,0.21352526545524597
69fe94b82a8e40d4af74552afa8e64a2-1625777411300019393.png,4.257759094238281,0.2477356195449829,0.3902537524700165,0.028210263699293137,0.044535912573337555
6cd663e5de6b4225a0284d4a8c076b9d-1624999018900002951.png,10.776717185974121,2.85575270652771,3.4667911529541016,0.6576574444770813,0.14660273492336273
6cd663e5de6b4225a0284d4a8c076b9d-1624999023700003050.png,7.596660614013672,1.5353893041610718,1.8051214218139648,0.2253326177597046,0.09996408224105835
6cd663e5de6b4225a0284d4a8c076b9d-1624999028400003130.png,9.694879531860352,1.1573742628097534,1.5517668724060059,0.30379581451416016,0.11492007970809937
6cd663e5de6b4225a0284d4a8c076b9d-1624999038000003323.png,7.269578456878662,0.8825656771659851,1.1487512588500977,0.15364986658096313,0.09670725464820862
6cd663e5de6b4225a0284d4a8c076b9d-1624999061800003816.png,6.201950550079346,0.7021199464797974,0.9694185853004456,0.10285259783267975,0.08110538125038147
6ea387f4bec64798bcc9f2fa1e591e40-1617899685300007338.png,14.049442291259766,4.178013801574707,5.578029632568359,1.3118120431900024,0.19422650337219238
6ea387f4bec64798bcc9f2fa1e591e40-1617899690800007450.png,10.54574203491211,2.5088589191436768,2.9423015117645264,0.5768367052078247,0.16702918708324432
6ea387f4bec64798bcc9f2fa1e591e40-1617899694400007520.png,10.25278377532959,1.529165506362915,1.8745139837265015,0.33211633563041687,0.13813211023807526
6ea387f4bec64798bcc9f2fa1e591e40-1617899710800007844.png,7.785358905792236,0.8509017825126648,1.180583119392395,0.1572190821170807,0.10047122836112976
6ea387f4bec64798bcc9f2fa1e591e40-1617899734400008328.png,8.652872085571289,0.8712172508239746,1.1510025262832642,0.14881788194179535,0.1074470654129982
7bdbee4497294e1d8d1f4bdd1d754dca-1621531701400005650.png,7.683284759521484,2.179719924926758,2.8231348991394043,0.3166707158088684,0.09155184775590897
7bdbee4497294e1d8d1f4bdd1d754dca-1621531706100005744.png,7.1060566902160645,1.5857352018356323,1.9857587814331055,0.21429544687271118,0.08990855515003204
7bdbee4497294e1d8d1f4bdd1d754dca-1621531710800005831.png,10.32492733001709,2.036686658859253,2.3075852394104004,0.37324804067611694,0.14963805675506592
7bdbee4497294e1d8d1f4bdd1d754dca-1621531724800006095.png,10.857349395751953,1.6009716987609863,1.7660555839538574,0.30783289670944214,0.1661010980606079
7bdbee4497294e1d8d1f4bdd1d754dca-1621531743600006478.png,9.580694198608398,0.8742374777793884,1.178823709487915,0.1803244650363922,0.1282435655593872
83f7893be07444d0b08afbca6bde7867-1624998501000005403.png,10.728189468383789,3.0712199211120605,3.7623627185821533,0.6733829379081726,0.14209868013858795
83f7893be07444d0b08afbca6bde7867-1624998506200005491.png,4.674113750457764,1.1449164152145386,1.4351263046264648,0.10869146883487701,0.06357129663228989
83f7893be07444d0b08afbca6bde7867-1624998507900005538.png,10.16621208190918,1.6647225618362427,2.1730563640594482,0.4039916396141052,0.12601406872272491
83f7893be07444d0b08afbca6bde7867-1624998540500006178.png,10.801183700561523,1.7676231861114502,2.222445249557495,0.4164883494377136,0.14571088552474976
83f7893be07444d0b08afbca6bde7867-1624998549100006346.png,6.998602390289307,0.7149590253829956,0.9443255066871643,0.11678730696439743,0.09475518018007278
888c7e50eefc49a792c0276bc8ee3d9d-1660188760700002245.png,7.670133590698242,3.143364191055298,3.9609432220458984,0.8186795115470886,0.16979216039180756
888c7e50eefc49a792c0276bc8ee3d9d-1660188762900002295.png,7.8062424659729,2.5983004570007324,3.342036485671997,0.7301222085952759,0.1745958775281906
888c7e50eefc49a792c0276bc8ee3d9d-1660188765000002331.png,7.657652854919434,1.6865458488464355,2.1705453395843506,0.4641963541507721,0.1596076488494873
888c7e50eefc49a792c0276bc8ee3d9d-1660188786500002770.png,6.2609686851501465,0.7604812979698181,1.056143879890442,0.16330596804618835,0.10944816470146179
888c7e50eefc49a792c0276bc8ee3d9d-1660188790800002847.png,6.560042381286621,0.5523049235343933,0.7272170782089233,0.1052190437912941,0.10428646206855774
8961d1ad355a4b10b8fcc22a3a1b3509-1618425885800005641.png,13.238106727600098,3.185891628265381,3.8798248767852783,0.869430661201477,0.16745828092098236
8961d1ad355a4b10b8fcc22a3a1b3509-1618425888300005689.png,11.727621078491211,2.5364673137664795,3.2017877101898193,0.5952256917953491,0.14092041552066803
8961d1ad355a4b10b8fcc22a3a1b3509-1618425893900005819.png,9.27518367767334,1.6354869604110718,2.0462377071380615,0.29356369376182556,0.1107117310166359
8961d1ad355a4b10b8fcc22a3a1b3509-1618425902100005984.png,8.238170623779297,0.9233621954917908,1.1378862857818604,0.13146883249282837,0.09706053137779236
8961d1ad355a4b10b8fcc22a3a1b3509-1618425905300006038.png,8.11827564239502,0.73871248960495,0.8936406373977661,0.109581857919693,0.1020851656794548
90d3e88652e9427c90b7deabc45feb77-1625778055000004239.png,14.442117691040039,4.440440654754639,5.061863899230957,1.2371629476547241,0.205976203083992
90d3e88652e9427c90b7deabc45feb77-1625778060600004347.png,8.007610321044922,1.792319416999817,2.334395408630371,0.356266587972641,0.11319317668676376
90d3e88652e9427c90b7deabc45feb77-1625778063000004394.png,6.170473098754883,1.1440874338150024,1.563318133354187,0.19367286562919617,0.0828465148806572
90d3e88652e9427c90b7deabc45feb77-1625778068600004506.png,8.093937873840332,0.7197663187980652,1.001869797706604,0.14591869711875916,0.09248079359531403
90d3e88652e9427c90b7deabc45feb77-1625778069800004533.png,5.667398929595947,0.467525839805603,0.6248741149902344,0.0596737302839756,0.06799900531768799
9c53c0d96c46410587e77b11229edd07-1618422611300003846.png,11.953550338745117,2.774989366531372,3.532334327697754,0.6995274424552917,0.14868144690990448
9c53c0d96c46410587e77b11229edd07-1618422613400003881.png,10.97303295135498,2.3179924488067627,2.9665725231170654,0.5357879400253296,0.1337515264749527
9c53c0d96c46410587e77b11229edd07-1618422619900004005.png,9.437576293945312,1.6010838747024536,1.9831392765045166,0.2864971458911896,0.11550601571798325
9c53c0d96c46410587e77b11229edd07-1618422624200004084.png,9.234607696533203,1.1605074405670166,1.5220481157302856,0.21578727662563324,0.10731302946805954
9c53c0d96c46410587e77b11229edd07-1618422650100004609.png,6.391720294952393,0.5043497085571289,0.6473098993301392,0.062097057700157166,0.07615853101015091
9cb897da887f401bbeae58052e14cd32-1657143197000007000.png,9.81092357635498,2.463731288909912,3.0628061294555664,0.44587835669517517,0.11786778271198273
9cb897da887f401bbeae58052e14cd32-1657143199700007060.png,9.468259811401367,2.0670955181121826,2.491109848022461,0.39866262674331665,0.13182935118675232
9cb897da887f401bbeae58052e14cd32-1657143202500007098.png,10.547600746154785,1.5703651905059814,1.9807811975479126,0.35859155654907227,0.14237475395202637
9cb897da887f401bbeae58052e14cd32-1657143204400007154.png,10.646738052368164,0.9810659289360046,1.342242956161499,0.2242141216993332,0.12351841479539871
9cb897da887f401bbeae58052e14cd32-1657143207100007187.png,6.533628463745117,0.4562312066555023,0.5698181986808777,0.06270130723714828,0.0854685977101326
a48410bdbea245beadec2aa719805b5e-1660188416800000925.png,6.882688522338867,2.8025221824645996,3.4677491188049316,0.6416390538215637,0.15396025776863098
a48410bdbea245beadec2aa719805b5e-1660188420100000985.png,8.09670352935791,2.1042284965515137,2.6988017559051514,0.6364895105361938,0.17196963727474213
a48410bdbea245beadec2aa719805b5e-1660188422300001044.png,6.56804084777832,1.1520886421203613,1.5711312294006348,0.24797610938549042,0.12418565899133682
a48410bdbea245beadec2aa719805b5e-1660188423000001068.png,6.608274459838867,0.9655441045761108,1.3226704597473145,0.2310083955526352,0.120895154774189
a48410bdbea245beadec2aa719805b5e-1660188425600001103.png,5.656388759613037,0.5479596853256226,0.7263960838317871,0.08821592479944229,0.09304311126470566
b0e177e4671146c092b6642b01e0554e-1626209867900005289.png,16.420616149902344,3.7094459533691406,4.415613174438477,1.366186261177063,0.23065488040447235
b0e177e4671146c092b6642b01e0554e-1626209873200005405.png,17.31491470336914,3.54107666015625,4.031253814697266,1.3683431148529053,0.27744925022125244
b0e177e4671146c092b6642b01e0554e-1626209878600005507.png,13.532150268554688,1.8877639770507812,2.2290399074554443,0.6350057125091553,0.20221132040023804
b0e177e4671146c092b6642b01e0554e-1626209892800005786.png,15.653316497802734,1.5563040971755981,1.9097845554351807,0.5916517972946167,0.21442699432373047
b0e177e4671146c092b6642b01e0554e-1626209915900006257.png,8.661687850952148,0.5818794965744019,0.7842021584510803,0.14045469462871552,0.10614962875843048
b10b19ef5a914d21a8d1cae75a383417-1629663559900021834.png,16.0013484954834,3.579054117202759,4.913488864898682,1.151949167251587,0.20128455758094788
b10b19ef5a914d21a8d1cae75a383417-1629663564200021926.png,19.05175018310547,3.773099422454834,4.993805408477783,1.4023860692977905,0.2663281559944153
b10b19ef5a914d21a8d1cae75a383417-1629663567900021982.png,14.127945899963379,1.659358263015747,2.497982978820801,0.6518207788467407,0.17954784631729126
b10b19ef5a914d21a8d1cae75a383417-1629663570800022051.png,19.06589698791504,2.5121970176696777,3.030855178833008,1.0167769193649292,0.2961445450782776
b10b19ef5a914d21a8d1cae75a383417-1629663577300022188.png,12.20803165435791,0.8690493106842041,1.1727045774459839,0.23733581602573395,0.1563829630613327
